Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 6, nFeatures = 500

feature |          frame
        |                   0                   1                   2                   3                   4                   5
--------+-------------------------------------------------------------------------------------------------------------------------
    266 | (553.0,514.0)= 2561 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    267 | (677.0,356.0)= 2548 (704.6,328.4)=    0 (711.1,333.8)=    0 (710.8,322.6)=    0 (715.4,326.0)=    0 (713.3,323.6)=    0 
    268 | (823.0,501.0)= 2533 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    269 | (179.0, 24.0)= 2532 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    270 | (950.0,525.0)= 2529 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    271 | (863.0,277.0)= 2527 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    272 | (657.0,434.0)= 2519 (684.8,407.4)=    0 (663.7,405.4)=    0 (663.4,395.1)=    0 (668.1,398.7)=    0 (666.3,397.7)=    0 
    273 | (240.0,222.0)= 2507 (262.4,194.8)=    0 (240.3,192.1)=    0 (237.0,182.4)=    0 (239.4,185.8)=    0 (235.7,183.2)=    0 
    274 | (884.0,257.0)= 2502 (913.7,227.7)=    0 (893.7,225.3)=    0 (894.0,212.9)=    0 (899.2,215.0)=    0 (898.0,212.6)=    0 
    275 | ( 99.0,524.0)= 2494 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    276 | (814.0,180.0)= 2490 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    277 | ( 65.0,571.0)= 2480 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    278 | (219.0,496.0)= 2474 (242.4,470.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    279 | (699.0,288.0)= 2465 (699.6,262.9)=    0 (706.1,257.6)=    0 (705.4,246.7)=    0 (710.0,249.6)=    0 (707.6,248.0)=    0 
    280 | (434.0,415.0)= 2442 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    281 | (845.0,194.0)= 2440 (862.2,191.6)=    0 (871.3,184.9)=    0 (871.6,173.0)=    0 (878.2,175.4)=    0 (876.8,173.1)=    0 
    282 | (638.0,327.0)= 2416 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    283 | (421.0, 38.0)= 2414 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    284 | (757.0,216.0)= 2412 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    285 | (519.0,543.0)= 2404 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    286 | (332.0,587.0)= 2402 (358.2,562.7)=    0 (336.5,560.6)=    0 (335.4,552.2)=    0 (339.3,556.7)=    0 (336.0,555.7)=    0 
    287 | (925.0,411.0)= 2391 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    288 | (281.0,415.0)= 2391 (304.6,390.0)=    0 (282.3,387.8)=    0 (279.1,379.2)=    0 (281.4,383.5)=    0 (276.5,382.0)=    0 
    289 | ( 92.0,450.0)= 2382 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    290 | (366.0,558.0)= 2381 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    291 | (819.0,408.0)= 2376 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    292 | (517.0,580.0)= 2371 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    293 | (843.0,258.0)= 2364 (872.6,229.0)=    0 (852.3,226.7)=    0 (852.5,214.9)=    0 (857.6,217.3)=    0 (856.8,215.1)=    0 
    294 | (635.0,541.0)= 2358 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    295 | (650.0,545.0)= 2358 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    296 | (625.0,337.0)= 2357 (652.0,309.7)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    297 | (298.0,578.0)= 2356 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    298 | (186.0, 72.0)= 2330 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    299 | (897.0,539.0)= 2316 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    300 | (839.0,273.0)= 2301 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    301 | (601.0,511.0)= 2297 (628.5,485.3)=    0 (607.4,483.5)=    0 (607.0,473.6)=    0 (611.6,477.5)=    0 (608.9,476.6)=    0 
    302 | (138.0,423.0)= 2288 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    303 | (219.0,467.0)= 2285 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    304 | (646.0,269.0)= 2281 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    305 | (360.0,514.0)= 2278 (385.2,489.4)=    0 (363.1,487.3)=    0 (361.1,479.0)=    0 (363.4,483.7)=    0 (359.6,483.4)=    0 
    306 | (112.0,451.0)= 2277 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    307 | (925.0, 51.0)= 2264 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    308 | (123.0,538.0)= 2260 (146.1,514.8)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    309 | ( 88.0,544.0)= 2251 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    310 | (669.0,429.0)= 2245 (696.9,402.1)=    0 (675.8,400.1)=    0 (675.6,389.7)=    0 (680.2,393.2)=    0 (678.7,391.3)=    0 
    311 | (880.0,269.0)= 2242 (909.8,240.4)=    0 (889.7,238.3)=    0 (890.2,226.9)=    0 (895.7,229.9)=    0 (895.1,230.7)=    0 
    312 | (792.0,374.0)= 2237 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    313 | (565.0,531.0)= 2230 (576.7,493.6)=    0 (555.0,491.4)=    0 (554.0,481.3)=    0 (557.9,484.3)=    0 (555.1,481.0)=    0 
    314 | (622.0,211.0)= 2217 (627.3,221.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    315 | (701.0,318.0)= 2210 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    316 | (309.0,481.0)= 2190 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    317 | (948.0, 71.0)= 2187 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    318 | (662.0,477.0)= 2184 (690.0,450.8)=    0 (668.9,448.9)=    0 (668.7,438.8)=    0 (673.4,442.4)=    0 (671.7,440.7)=    0 
    319 | (234.0, 87.0)= 2174 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    320 | (242.0, 28.0)= 2174 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    321 | (671.0,259.0)= 2170 (673.5,236.7)=    0 (677.4,228.3)=    0 (676.8,217.3)=    0 (681.3,219.9)=    0 (679.1,217.8)=    0 
    322 | (767.0,240.0)= 2158 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    323 | (849.0,245.0)= 2153 (877.9,215.4)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    324 | (787.0,563.0)= 2139 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    325 | (348.0,441.0)= 2135 (373.1,415.9)=    0 (351.6,413.8)=    0 (350.1,405.0)=    0 (353.2,409.1)=    0 (349.4,407.7)=    0 
    326 | (609.0,251.0)= 2134 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    327 | (362.0,588.0)= 2133 (387.6,563.1)=    0 (389.3,563.5)=    0 (388.3,555.0)=    0 (392.1,559.9)=    0 (389.0,559.1)=    0 
    328 | (935.0, 78.0)= 2133 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    329 | (670.0,274.0)= 2131 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    330 | ( 81.0,554.0)= 2110 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    331 | (672.0,203.0)= 2109 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    332 | (232.0,517.0)= 2106 (256.4,493.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    333 | (325.0,478.0)= 2105 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    334 | (723.0,375.0)= 2092 (751.2,347.7)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    335 | ( 61.0,549.0)= 2091 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    336 | (686.0,367.0)= 2080 (714.1,339.3)=    0 (693.1,337.3)=    0 (693.1,326.3)=    0 (697.7,329.5)=    0 (697.3,326.8)=    0 
    337 | (849.0,273.0)= 2078 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    338 | (454.0, 28.0)= 2077 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    339 | (641.0,392.0)= 2075 (668.5,365.3)=    0 (647.2,363.2)=    0 (646.6,352.9)=    0 (650.1,356.8)=    0 (648.7,357.5)=    0 
    340 | (281.0,529.0)= 2067 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    341 | (888.0,356.0)= 2064 (918.1,327.6)=    0 (898.0,325.5)=    0 (898.7,314.0)=    0 (904.5,316.8)=    0 (904.0,313.9)=    0 
    342 | (185.0, 46.0)= 2059 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    343 | (825.0,541.0)= 2052 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    344 | (777.0,187.0)= 2036 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    345 | (626.0,366.0)= 2030 (653.0,338.6)=    0 (631.9,336.3)=    0 (631.1,325.5)=    0 (635.5,328.7)=    0 (633.4,326.0)=    0 
    346 | (779.0,281.0)= 2025 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    347 | (802.0,469.0)= 2014 (831.9,441.8)=    0 (811.2,440.0)=    0 (812.4,429.0)=    0 (817.8,432.8)=    0 (817.6,430.6)=    0 
    348 | (484.0,561.0)= 2003 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    349 | (757.0,316.0)= 2002 (753.4,291.0)=    0 (764.7,285.3)=    0 (764.4,273.6)=    0 (769.3,276.0)=    0 (767.1,271.7)=    0 
    350 | (953.0, 56.0)= 1993 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    351 | (629.0,393.0)= 1987 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    352 | (598.0,152.0)= 1984 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    353 | (211.0,486.0)= 1972 (234.7,461.5)=    0 (211.7,439.3)=    0 (209.6,430.5)=    0 (211.9,434.2)=    0 (208.7,432.7)=    0 
    354 | (686.0,135.0)= 1970 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    355 | (623.0,149.0)= 1963 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    356 | (818.0,167.0)= 1962 (847.2,137.6)=    0 (827.0,134.8)=    0 (826.9,122.6)=    0 (831.7,124.7)=    0 (830.3,122.7)=    0 
    357 | (960.0,383.0)= 1959 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    358 | (713.0,364.0)= 1946 (731.8,337.4)=    0 (710.8,335.3)=    0 (710.4,324.5)=    0 (715.0,327.9)=    0 (712.8,325.7)=    0 
    359 | (874.0,183.0)= 1935 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    360 | (293.0,558.0)= 1925 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    361 | (238.0,390.0)= 1924 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    362 | (697.0,258.0)= 1921 (699.5,262.5)=    0 (705.9,257.2)=    0 (705.2,246.2)=    0 (709.7,249.1)=    0 (707.3,247.4)=    0 
    363 | (756.0,242.0)= 1919 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    364 | (391.0, 49.0)= 1917 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    365 | (772.0,547.0)= 1909 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    366 | (926.0, 65.0)= 1903 (956.3, 33.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    367 | (186.0, 61.0)= 1900 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    368 | (697.0,270.0)= 1885 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    369 | (357.0,578.0)= 1881 (382.7,553.8)=    0 (361.0,551.7)=    0 (359.9,543.3)=    0 (363.4,547.8)=    0 (359.5,546.9)=    0 
    370 | (777.0,240.0)= 1876 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    371 | (844.0,559.0)= 1874 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    372 | (777.0,480.0)= 1872 (805.8,453.5)=    0 (785.1,451.6)=    0 (785.4,441.1)=    0 (791.0,445.0)=    0 (789.4,444.2)=    0 
    373 | (883.0,306.0)= 1869 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    374 | (625.0,246.0)= 1865 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    375 | (801.0,314.0)= 1864 (830.0,285.6)=    0 (836.8,248.6)=    0 (837.5,238.0)=    0 (842.2,240.3)=    0 (841.5,237.0)=    0 
    376 | (758.0,206.0)= 1861 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    377 | (808.0,479.0)= 1856 (837.3,452.2)=    0 (816.7,450.3)=    0 (817.1,439.7)=    0 (822.2,443.4)=    0 ( -1.0, -1.0)=   -3 
    378 | (456.0,571.0)= 1844 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    379 | (420.0,451.0)= 1832 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    380 | (248.0,471.0)= 1832 (272.3,446.1)=    0 (250.3,443.7)=    0 (248.1,435.1)=    0 (251.0,439.3)=    0 (246.3,438.0)=    0 
    381 | (495.0,583.0)= 1827 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    382 | (777.0,257.0)= 1820 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    383 | (755.0,121.0)= 1809 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    384 | (407.0,424.0)= 1807 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    385 | (229.0, 67.0)= 1804 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    386 | (524.0,553.0)= 1804 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    387 | (413.0,509.0)= 1797 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    388 | (544.0,304.0)= 1796 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    389 | (286.0, 24.0)= 1792 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    390 | (473.0,601.0)= 1792 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    391 | (190.0,129.0)= 1792 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    392 | (672.0,291.0)= 1772 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    393 | (120.0,561.0)= 1764 (143.0,537.5)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    394 | (107.0,476.0)= 1755 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    395 | (808.0,497.0)= 1755 (837.4,470.6)=    0 (816.6,468.7)=    0 (817.2,458.4)=    0 (822.9,462.4)=    0 (821.3,462.2)=    0 
    396 | ( 71.0,548.0)= 1754 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    397 | (825.0,587.0)= 1753 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    398 | (281.0,447.0)= 1747 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    399 | (302.0,446.0)= 1746 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    400 | (703.0,364.0)= 1742 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    401 | (272.0,429.0)= 1742 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    402 | (685.0,279.0)= 1728 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    403 | (119.0,142.0)= 1723 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    404 | (133.0, 31.0)= 1721 (146.1, 39.7)=    0 (123.6, 36.5)=    0 (118.7, 26.0)=    0 (121.6, 30.1)=    0 (116.5, 25.4)=    0 
